,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
0,11/05/2020,11,5,2020,369,5,Afghanistan,AF,AFG,37172386,Asia
1,10/05/2020,10,5,2020,255,6,Afghanistan,AF,AFG,37172386,Asia
2,09/05/2020,9,5,2020,215,3,Afghanistan,AF,AFG,37172386,Asia
3,08/05/2020,8,5,2020,171,2,Afghanistan,AF,AFG,37172386,Asia
4,07/05/2020,7,5,2020,168,9,Afghanistan,AF,AFG,37172386,Asia
5,06/05/2020,6,5,2020,330,5,Afghanistan,AF,AFG,37172386,Asia
6,05/05/2020,5,5,2020,190,5,Afghanistan,AF,AFG,37172386,Asia
7,04/05/2020,4,5,2020,235,13,Afghanistan,AF,AFG,37172386,Asia
8,03/05/2020,3,5,2020,134,4,Afghanistan,AF,AFG,37172386,Asia
9,02/05/2020,2,5,2020,164,4,Afghanistan,AF,AFG,37172386,Asia
10,01/05/2020,1,5,2020,222,4,Afghanistan,AF,AFG,37172386,Asia
11,30/04/2020,30,4,2020,122,0,Afghanistan,AF,AFG,37172386,Asia
12,29/04/2020,29,4,2020,124,3,Afghanistan,AF,AFG,37172386,Asia
13,28/04/2020,28,4,2020,172,0,Afghanistan,AF,AFG,37172386,Asia
14,27/04/2020,27,4,2020,68,10,Afghanistan,AF,AFG,37172386,Asia
15,26/04/2020,26,4,2020,112,4,Afghanistan,AF,AFG,37172386,Asia
16,25/04/2020,25,4,2020,70,1,Afghanistan,AF,AFG,37172386,Asia
17,24/04/2020,24,4,2020,105,2,Afghanistan,AF,AFG,37172386,Asia
18,23/04/2020,23,4,2020,84,4,Afghanistan,AF,AFG,37172386,Asia
19,22/04/2020,22,4,2020,61,1,Afghanistan,AF,AFG,37172386,Asia
20,21/04/2020,21,4,2020,35,2,Afghanistan,AF,AFG,37172386,Asia
21,20/04/2020,20,4,2020,88,3,Afghanistan,AF,AFG,37172386,Asia
22,19/04/2020,19,4,2020,63,0,Afghanistan,AF,AFG,37172386,Asia
23,18/04/2020,18,4,2020,51,1,Afghanistan,AF,AFG,37172386,Asia
24,17/04/2020,17,4,2020,10,4,Afghanistan,AF,AFG,37172386,Asia
25,16/04/2020,16,4,2020,70,2,Afghanistan,AF,AFG,37172386,Asia
26,15/04/2020,15,4,2020,49,2,Afghanistan,AF,AFG,37172386,Asia
27,14/04/2020,14,4,2020,58,3,Afghanistan,AF,AFG,37172386,Asia
28,13/04/2020,13,4,2020,52,0,Afghanistan,AF,AFG,37172386,Asia
29,12/04/2020,12,4,2020,34,3,Afghanistan,AF,AFG,37172386,Asia
30,11/04/2020,11,4,2020,37,0,Afghanistan,AF,AFG,37172386,Asia
31,10/04/2020,10,4,2020,61,1,Afghanistan,AF,AFG,37172386,Asia
32,09/04/2020,9,4,2020,56,3,Afghanistan,AF,AFG,37172386,Asia
33,08/04/2020,8,4,2020,30,4,Afghanistan,AF,AFG,37172386,Asia
34,07/04/2020,7,4,2020,38,0,Afghanistan,AF,AFG,37172386,Asia
35,06/04/2020,6,4,2020,29,2,Afghanistan,AF,AFG,37172386,Asia
36,05/04/2020,5,4,2020,35,1,Afghanistan,AF,AFG,37172386,Asia
37,04/04/2020,4,4,2020,0,0,Afghanistan,AF,AFG,37172386,Asia
38,03/04/2020,3,4,2020,43,0,Afghanistan,AF,AFG,37172386,Asia
39,02/04/2020,2,4,2020,26,0,Afghanistan,AF,AFG,37172386,Asia
40,01/04/2020,1,4,2020,25,0,Afghanistan,AF,AFG,37172386,Asia
41,31/03/2020,31,3,2020,27,0,Afghanistan,AF,AFG,37172386,Asia
42,30/03/2020,30,3,2020,8,1,Afghanistan,AF,AFG,37172386,Asia
43,29/03/2020,29,3,2020,15,1,Afghanistan,AF,AFG,37172386,Asia
44,28/03/2020,28,3,2020,16,1,Afghanistan,AF,AFG,37172386,Asia
45,27/03/2020,27,3,2020,0,0,Afghanistan,AF,AFG,37172386,Asia
46,26/03/2020,26,3,2020,33,0,Afghanistan,AF,AFG,37172386,Asia
47,25/03/2020,25,3,2020,2,0,Afghanistan,AF,AFG,37172386,Asia
48,24/03/2020,24,3,2020,6,1,Afghanistan,AF,AFG,37172386,Asia
49,23/03/2020,23,3,2020,10,0,Afghanistan,AF,AFG,37172386,Asia
50,22/03/2020,22,3,2020,0,0,Afghanistan,AF,AFG,37172386,Asia
51,21/03/2020,21,3,2020,2,0,Afghanistan,AF,AFG,37172386,Asia
