,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
0,13/05/2020,13,5,2020,280,5,Afghanistan,AF,AFG,37172386.0,Asia
1,12/05/2020,12,5,2020,285,2,Afghanistan,AF,AFG,37172386.0,Asia
2,11/05/2020,11,5,2020,369,5,Afghanistan,AF,AFG,37172386.0,Asia
3,10/05/2020,10,5,2020,255,6,Afghanistan,AF,AFG,37172386.0,Asia
4,09/05/2020,9,5,2020,215,3,Afghanistan,AF,AFG,37172386.0,Asia
5,08/05/2020,8,5,2020,171,2,Afghanistan,AF,AFG,37172386.0,Asia
6,07/05/2020,7,5,2020,168,9,Afghanistan,AF,AFG,37172386.0,Asia
7,06/05/2020,6,5,2020,330,5,Afghanistan,AF,AFG,37172386.0,Asia
8,05/05/2020,5,5,2020,190,5,Afghanistan,AF,AFG,37172386.0,Asia
9,04/05/2020,4,5,2020,235,13,Afghanistan,AF,AFG,37172386.0,Asia
10,03/05/2020,3,5,2020,134,4,Afghanistan,AF,AFG,37172386.0,Asia
11,02/05/2020,2,5,2020,164,4,Afghanistan,AF,AFG,37172386.0,Asia
12,01/05/2020,1,5,2020,222,4,Afghanistan,AF,AFG,37172386.0,Asia
13,30/04/2020,30,4,2020,122,0,Afghanistan,AF,AFG,37172386.0,Asia
14,29/04/2020,29,4,2020,124,3,Afghanistan,AF,AFG,37172386.0,Asia
15,28/04/2020,28,4,2020,172,0,Afghanistan,AF,AFG,37172386.0,Asia
16,27/04/2020,27,4,2020,68,10,Afghanistan,AF,AFG,37172386.0,Asia
17,26/04/2020,26,4,2020,112,4,Afghanistan,AF,AFG,37172386.0,Asia
18,25/04/2020,25,4,2020,70,1,Afghanistan,AF,AFG,37172386.0,Asia
19,24/04/2020,24,4,2020,105,2,Afghanistan,AF,AFG,37172386.0,Asia
20,23/04/2020,23,4,2020,84,4,Afghanistan,AF,AFG,37172386.0,Asia
21,22/04/2020,22,4,2020,61,1,Afghanistan,AF,AFG,37172386.0,Asia
22,21/04/2020,21,4,2020,35,2,Afghanistan,AF,AFG,37172386.0,Asia
