,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
0,19/05/2020,19,5,2020,408,4,Afghanistan,AF,AFG,37172386.0,Asia
1,18/05/2020,18,5,2020,262,1,Afghanistan,AF,AFG,37172386.0,Asia
2,17/05/2020,17,5,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
3,16/05/2020,16,5,2020,1063,32,Afghanistan,AF,AFG,37172386.0,Asia
4,15/05/2020,15,5,2020,113,6,Afghanistan,AF,AFG,37172386.0,Asia
5,14/05/2020,14,5,2020,259,3,Afghanistan,AF,AFG,37172386.0,Asia
6,13/05/2020,13,5,2020,280,5,Afghanistan,AF,AFG,37172386.0,Asia
7,12/05/2020,12,5,2020,285,2,Afghanistan,AF,AFG,37172386.0,Asia
8,11/05/2020,11,5,2020,369,5,Afghanistan,AF,AFG,37172386.0,Asia
9,10/05/2020,10,5,2020,255,6,Afghanistan,AF,AFG,37172386.0,Asia
10,09/05/2020,9,5,2020,215,3,Afghanistan,AF,AFG,37172386.0,Asia
11,08/05/2020,8,5,2020,171,2,Afghanistan,AF,AFG,37172386.0,Asia
12,07/05/2020,7,5,2020,168,9,Afghanistan,AF,AFG,37172386.0,Asia
13,06/05/2020,6,5,2020,330,5,Afghanistan,AF,AFG,37172386.0,Asia
14,05/05/2020,5,5,2020,190,5,Afghanistan,AF,AFG,37172386.0,Asia
15,04/05/2020,4,5,2020,235,13,Afghanistan,AF,AFG,37172386.0,Asia
16,03/05/2020,3,5,2020,134,4,Afghanistan,AF,AFG,37172386.0,Asia
17,02/05/2020,2,5,2020,164,4,Afghanistan,AF,AFG,37172386.0,Asia
18,01/05/2020,1,5,2020,222,4,Afghanistan,AF,AFG,37172386.0,Asia
19,30/04/2020,30,4,2020,122,0,Afghanistan,AF,AFG,37172386.0,Asia
20,29/04/2020,29,4,2020,124,3,Afghanistan,AF,AFG,37172386.0,Asia
21,28/04/2020,28,4,2020,172,0,Afghanistan,AF,AFG,37172386.0,Asia
22,27/04/2020,27,4,2020,68,10,Afghanistan,AF,AFG,37172386.0,Asia
23,26/04/2020,26,4,2020,112,4,Afghanistan,AF,AFG,37172386.0,Asia
24,25/04/2020,25,4,2020,70,1,Afghanistan,AF,AFG,37172386.0,Asia
25,24/04/2020,24,4,2020,105,2,Afghanistan,AF,AFG,37172386.0,Asia
26,23/04/2020,23,4,2020,84,4,Afghanistan,AF,AFG,37172386.0,Asia
27,22/04/2020,22,4,2020,61,1,Afghanistan,AF,AFG,37172386.0,Asia
28,21/04/2020,21,4,2020,35,2,Afghanistan,AF,AFG,37172386.0,Asia
29,20/04/2020,20,4,2020,88,3,Afghanistan,AF,AFG,37172386.0,Asia
30,19/04/2020,19,4,2020,63,0,Afghanistan,AF,AFG,37172386.0,Asia
31,18/04/2020,18,4,2020,51,1,Afghanistan,AF,AFG,37172386.0,Asia
32,17/04/2020,17,4,2020,10,4,Afghanistan,AF,AFG,37172386.0,Asia
33,16/04/2020,16,4,2020,70,2,Afghanistan,AF,AFG,37172386.0,Asia
34,15/04/2020,15,4,2020,49,2,Afghanistan,AF,AFG,37172386.0,Asia
35,14/04/2020,14,4,2020,58,3,Afghanistan,AF,AFG,37172386.0,Asia
36,13/04/2020,13,4,2020,52,0,Afghanistan,AF,AFG,37172386.0,Asia
37,12/04/2020,12,4,2020,34,3,Afghanistan,AF,AFG,37172386.0,Asia
38,11/04/2020,11,4,2020,37,0,Afghanistan,AF,AFG,37172386.0,Asia
39,10/04/2020,10,4,2020,61,1,Afghanistan,AF,AFG,37172386.0,Asia
40,09/04/2020,9,4,2020,56,3,Afghanistan,AF,AFG,37172386.0,Asia
41,08/04/2020,8,4,2020,30,4,Afghanistan,AF,AFG,37172386.0,Asia
42,07/04/2020,7,4,2020,38,0,Afghanistan,AF,AFG,37172386.0,Asia
43,06/04/2020,6,4,2020,29,2,Afghanistan,AF,AFG,37172386.0,Asia
44,05/04/2020,5,4,2020,35,1,Afghanistan,AF,AFG,37172386.0,Asia
45,04/04/2020,4,4,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
46,03/04/2020,3,4,2020,43,0,Afghanistan,AF,AFG,37172386.0,Asia
47,02/04/2020,2,4,2020,26,0,Afghanistan,AF,AFG,37172386.0,Asia
48,01/04/2020,1,4,2020,25,0,Afghanistan,AF,AFG,37172386.0,Asia
49,31/03/2020,31,3,2020,27,0,Afghanistan,AF,AFG,37172386.0,Asia
50,30/03/2020,30,3,2020,8,1,Afghanistan,AF,AFG,37172386.0,Asia
51,29/03/2020,29,3,2020,15,1,Afghanistan,AF,AFG,37172386.0,Asia
52,28/03/2020,28,3,2020,16,1,Afghanistan,AF,AFG,37172386.0,Asia
53,27/03/2020,27,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
54,26/03/2020,26,3,2020,33,0,Afghanistan,AF,AFG,37172386.0,Asia
55,25/03/2020,25,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia
56,24/03/2020,24,3,2020,6,1,Afghanistan,AF,AFG,37172386.0,Asia
57,23/03/2020,23,3,2020,10,0,Afghanistan,AF,AFG,37172386.0,Asia
58,22/03/2020,22,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
59,21/03/2020,21,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia
60,20/03/2020,20,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
61,19/03/2020,19,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
62,18/03/2020,18,3,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia
63,17/03/2020,17,3,2020,5,0,Afghanistan,AF,AFG,37172386.0,Asia
64,16/03/2020,16,3,2020,6,0,Afghanistan,AF,AFG,37172386.0,Asia
65,15/03/2020,15,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia
66,11/03/2020,11,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia
67,08/03/2020,8,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia
68,02/03/2020,2,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
69,01/03/2020,1,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
70,29/02/2020,29,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
71,28/02/2020,28,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
72,27/02/2020,27,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
73,26/02/2020,26,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
74,25/02/2020,25,2,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia
75,24/02/2020,24,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
76,23/02/2020,23,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
77,22/02/2020,22,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
78,21/02/2020,21,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
79,20/02/2020,20,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
80,19/02/2020,19,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
81,18/02/2020,18,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
82,17/02/2020,17,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
83,16/02/2020,16,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
84,15/02/2020,15,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
85,14/02/2020,14,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
86,13/02/2020,13,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
87,12/02/2020,12,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
88,11/02/2020,11,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
89,10/02/2020,10,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
90,09/02/2020,9,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
91,08/02/2020,8,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
92,07/02/2020,7,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
93,06/02/2020,6,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
94,05/02/2020,5,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
95,04/02/2020,4,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
96,03/02/2020,3,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
97,02/02/2020,2,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
98,01/02/2020,1,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
99,31/01/2020,31,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
100,30/01/2020,30,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
101,29/01/2020,29,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
102,28/01/2020,28,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
103,27/01/2020,27,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
104,26/01/2020,26,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
105,25/01/2020,25,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
106,24/01/2020,24,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
107,23/01/2020,23,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
108,22/01/2020,22,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
109,21/01/2020,21,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
110,20/01/2020,20,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
111,19/01/2020,19,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
112,18/01/2020,18,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
113,17/01/2020,17,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
114,16/01/2020,16,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
115,15/01/2020,15,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
116,14/01/2020,14,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
117,13/01/2020,13,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
118,12/01/2020,12,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
119,11/01/2020,11,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
120,10/01/2020,10,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
121,09/01/2020,9,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
122,08/01/2020,8,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
123,07/01/2020,7,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
124,06/01/2020,6,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
125,05/01/2020,5,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
126,04/01/2020,4,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
127,03/01/2020,3,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
128,02/01/2020,2,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
129,01/01/2020,1,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
130,31/12/2019,31,12,2019,0,0,Afghanistan,AF,AFG,37172386.0,Asia
131,19/05/2020,19,5,2020,2,0,Albania,AL,ALB,2866376.0,Europe
132,18/05/2020,18,5,2020,13,0,Albania,AL,ALB,2866376.0,Europe
133,17/05/2020,17,5,2020,17,0,Albania,AL,ALB,2866376.0,Europe
134,16/05/2020,16,5,2020,18,0,Albania,AL,ALB,2866376.0,Europe
135,15/05/2020,15,5,2020,18,0,Albania,AL,ALB,2866376.0,Europe
136,14/05/2020,14,5,2020,4,0,Albania,AL,ALB,2866376.0,Europe
137,13/05/2020,13,5,2020,4,0,Albania,AL,ALB,2866376.0,Europe
138,12/05/2020,12,5,2020,4,0,Albania,AL,ALB,2866376.0,Europe
139,11/05/2020,11,5,2020,12,0,Albania,AL,ALB,2866376.0,Europe
140,10/05/2020,10,5,2020,6,0,Albania,AL,ALB,2866376.0,Europe
141,09/05/2020,9,5,2020,8,0,Albania,AL,ALB,2866376.0,Europe
142,08/05/2020,8,5,2020,10,0,Albania,AL,ALB,2866376.0,Europe
143,07/05/2020,7,5,2020,12,0,Albania,AL,ALB,2866376.0,Europe
144,06/05/2020,6,5,2020,17,0,Albania,AL,ALB,2866376.0,Europe
145,05/05/2020,5,5,2020,8,0,Albania,AL,ALB,2866376.0,Europe
146,04/05/2020,4,5,2020,6,0,Albania,AL,ALB,2866376.0,Europe
147,03/05/2020,3,5,2020,7,0,Albania,AL,ALB,2866376.0,Europe
148,02/05/2020,2,5,2020,9,0,Albania,AL,ALB,2866376.0,Europe
149,01/05/2020,1,5,2020,7,0,Albania,AL,ALB,2866376.0,Europe
150,30/04/2020,30,4,2020,16,1,Albania,AL,ALB,2866376.0,Europe
151,29/04/2020,29,4,2020,14,2,Albania,AL,ALB,2866376.0,Europe
152,28/04/2020,28,4,2020,10,0,Albania,AL,ALB,2866376.0,Europe
